"Sample ID","Wavelength (nm)","Absorbance"
"BHM-B-10",536,0.039
"BHM-B-10",537,0.038
"BHM-B-10",538,0.038
"BHM-B-10",539,0.037
"BHM-B-10",540,0.037
"BHM-B-10",541,0.036
"BHM-B-10",542,0.036
"BHM-B-10",543,0.036
"BHM-B-10",544,0.035
"BHM-B-10",545,0.035
"BHM-B-10",546,0.034
"BHM-B-10",547,0.034
"BHM-B-10",548,0.033
"BHM-B-10",549,0.033
"BHM-B-10",550,0.033
"BHM-B-10",551,0.032
"BHM-B-10",552,0.032
"BHM-B-10",553,0.032
"BHM-B-10",554,0.031
"BHM-B-10",555,0.031
"BHM-B-10",556,0.03
"BHM-B-10",557,0.03
"BHM-B-10",558,0.03
"BHM-B-10",559,0.029
"BHM-B-10",560,0.029
"BHM-B-10",561,0.029
"BHM-B-10",562,0.028
"BHM-B-10",563,0.028
"BHM-B-10",564,0.028
"BHM-B-10",565,0.027
"BHM-B-10",566,0.027
"BHM-B-10",567,0.027
"BHM-B-10",568,0.026
"BHM-B-10",569,0.026
"BHM-B-10",570,0.026
"BHM-B-10",571,0.026
"BHM-B-10",572,0.025
"BHM-B-10",573,0.025
"BHM-B-10",574,0.025
"BHM-B-10",575,0.024
"BHM-B-10",576,0.024
"BHM-B-10",577,0.024
"BHM-B-10",578,0.024
"BHM-B-10",579,0.023
"BHM-B-10",580,0.023
"BHM-B-10",581,0.023
"BHM-B-10",582,0.023
"BHM-B-10",583,0.022
"BHM-B-10",584,0.022
"BHM-B-10",585,0.022
"BHM-B-10",586,0.021
"BHM-B-10",587,0.021
"BHM-B-10",588,0.021
"BHM-B-10",589,0.021
"BHM-B-10",590,0.021
"BHM-B-10",591,0.02
"BHM-B-10",592,0.02
"BHM-B-10",593,0.02
"BHM-B-10",594,0.02
"BHM-B-10",595,0.02
"BHM-B-10",596,0.019
"BHM-B-10",597,0.019
"BHM-B-10",598,0.019
"BHM-B-10",599,0.019
"BHM-B-10",600,0.018
"BHM-B-10",601,0.018
"BHM-B-10",602,0.018
"BHM-B-10",603,0.018
"BHM-B-10",604,0.018
"BHM-B-10",605,0.018
"BHM-B-10",606,0.017
"BHM-B-10",607,0.017
"BHM-B-10",608,0.017
"BHM-B-10",609,0.017
"BHM-B-10",610,0.017
"BHM-B-10",611,0.016
"BHM-B-10",612,0.016
"BHM-B-10",613,0.016
"BHM-B-10",614,0.016
"BHM-B-10",615,0.016
"BHM-B-10",616,0.015
"BHM-B-10",617,0.015
"BHM-B-10",618,0.015
"BHM-B-10",619,0.015
"BHM-B-10",620,0.015
"BHM-B-10",621,0.015
"BHM-B-10",622,0.015
"BHM-B-10",623,0.014
"BHM-B-10",624,0.014
"BHM-B-10",625,0.014
"BHM-B-10",626,0.014
"BHM-B-10",627,0.014
"BHM-B-10",628,0.014
"BHM-B-10",629,0.014
"BHM-B-10",630,0.014
"BHM-B-10",631,0.013
"BHM-B-10",632,0.013
"BHM-B-10",633,0.013
"BHM-B-10",634,0.013
"BHM-B-10",635,0.013
"BHM-B-10",636,0.013
"BHM-B-10",637,0.012
"BHM-B-10",638,0.012
"BHM-B-10",639,0.012
"BHM-B-10",640,0.012
"BHM-B-10",641,0.012
"BHM-B-10",642,0.012
"BHM-B-10",643,0.012
"BHM-B-10",644,0.012
"BHM-B-10",645,0.011
"BHM-B-10",646,0.011
"BHM-B-10",647,0.011
"BHM-B-10",648,0.011
"BHM-B-10",649,0.011
"BHM-B-10",650,0.011
"BHM-B-10",651,0.011
"BHM-B-10",652,0.011
"BHM-B-10",653,0.011
"BHM-B-10",654,0.011
"BHM-B-10",655,0.011
"BHM-B-10",656,0.01
"BHM-B-10",657,0.01
"BHM-B-10",658,0.01
"BHM-B-10",659,0.01
"BHM-B-10",660,0.01
"BHM-B-10",661,0.01
"BHM-B-10",662,0.01
"BHM-B-10",663,0.01
"BHM-B-10",664,0.01
"BHM-B-10",665,0.01
"BHM-B-10",666,0.009
"BHM-B-10",667,0.009
"BHM-B-10",668,0.009
"BHM-B-10",669,0.009
"BHM-B-10",670,0.009
"BHM-B-10",671,0.009
"BHM-B-10",672,0.009
"BHM-B-10",673,0.009
"BHM-B-10",674,0.009
"BHM-B-10",675,0.008
"BHM-B-10",676,0.008
"BHM-B-10",677,0.008
"BHM-B-10",678,0.008
"BHM-B-10",679,0.008
"BHM-B-10",680,0.008
"BHM-B-10",681,0.008
"BHM-B-10",682,0.008
"BHM-B-10",683,0.008
"BHM-B-10",684,0.008
"BHM-B-10",685,0.008
"BHM-B-10",686,0.008
"BHM-B-10",687,0.008
"BHM-B-10",688,0.008
"BHM-B-10",689,0.008
"BHM-B-10",690,0.008
"BHM-B-10",691,0.007
"BHM-B-10",692,0.007
"BHM-B-10",693,0.007
"BHM-B-10",694,0.007
"BHM-B-10",695,0.007
"BHM-B-10",696,0.007
"BHM-B-10",697,0.007
"BHM-B-10",698,0.007
"BHM-B-10",699,0.007
"BHM-B-10",700,0.007
"BHM-B-10",701,0.007
"BHM-B-10",702,0.007
"BHM-B-10",703,0.007
"BHM-B-10",704,0.007
"BHM-B-10",705,0.007
"BHM-B-10",706,0.006
"BHM-B-10",707,0.006
"BHM-B-10",708,0.007
"BHM-B-10",709,0.006
"BHM-B-10",710,0.006
"BHM-B-10",711,0.006
"BHM-B-10",712,0.006
"BHM-B-10",713,0.006
"BHM-B-10",714,0.006
"BHM-B-10",715,0.006
"BHM-B-10",716,0.006
"BHM-B-10",717,0.006
"BHM-B-10",718,0.006
"BHM-B-10",719,0.006
"BHM-B-10",720,0.006
"BHM-B-10",721,0.006
"BHM-B-10",722,0.006
"BHM-B-10",723,0.006
"BHM-B-10",724,0.006
"BHM-B-10",725,0.006
"BHM-B-10",726,0.006
"BHM-B-10",727,0.006
"BHM-B-10",728,0.006
"BHM-B-10",729,0.005
"BHM-B-10",730,0.005
"BHM-B-10",731,0.005
"BHM-B-10",732,0.005
"BHM-B-10",733,0.005
"BHM-B-10",734,0.005
"BHM-B-10",735,0.005
"BHM-B-10",736,0.005
"BHM-B-10",737,0.005
"BHM-B-10",738,0.005
"BHM-B-10",739,0.005
"BHM-B-10",740,0.005
"BHM-B-10",741,0.005
"BHM-B-10",742,0.005
"BHM-B-10",743,0.005
"BHM-B-10",744,0.005
"BHM-B-10",745,0.005
"BHM-B-10",746,0.005
"BHM-B-10",747,0.005
"BHM-B-10",748,0.005
"BHM-B-10",749,0.005
"BHM-B-10",750,0.005
"BHM-B-10",751,0.005
"BHM-B-10",752,0.005
"BHM-B-10",753,0.005
"BHM-B-10",754,0.005
"BHM-B-10",755,0.005
"BHM-B-10",756,0.005
"BHM-B-10",757,0.005
"BHM-B-10",758,0.005
"BHM-B-10",759,0.005
"BHM-B-10",760,0.005
"BHM-B-10",761,0.005
"BHM-B-10",762,0.005
"BHM-B-10",763,0.005
"BHM-B-10",764,0.005
"BHM-B-10",765,0.005
"BHM-B-10",766,0.005
"BHM-B-10",767,0.005
"BHM-B-10",768,0.005
"BHM-B-10",769,0.005
"BHM-B-10",770,0.005
"BHM-B-10",771,0.005
"BHM-B-10",772,0.005
"BHM-B-10",773,0.005
"BHM-B-10",774,0.005
"BHM-B-10",775,0.005
"BHM-B-10",776,0.005
"BHM-B-10",777,0.005
"BHM-B-10",778,0.005
"BHM-B-10",779,0.005
"BHM-B-10",780,0.005
"BHM-B-10",781,0.005
"BHM-B-10",782,0.005
"BHM-B-10",783,0.005
"BHM-B-10",784,0.005
"BHM-B-10",785,0.005
"BHM-B-10",786,0.005
"BHM-B-10",787,0.005
"BHM-B-10",788,0.005
"BHM-B-10",789,0.005
"BHM-B-10",790,0.005
"BHM-B-10",791,0.006
"BHM-B-10",792,0.006
"BHM-B-10",793,0.006
"BHM-B-10",794,0.006
"BHM-B-10",795,0.006
"BHM-B-10",796,0.006
"BHM-B-10",797,0.006
"BHM-B-10",798,0.006
"BHM-B-10",799,0.006
"BHM-B-10",800,0.006
"BHM-B-2",220,1.948
"BHM-B-2",221,2.056
"BHM-B-2",222,2.13
"BHM-B-2",223,2.184
"BHM-B-2",224,2.266
"BHM-B-2",225,2.2
"BHM-B-2",226,2.283
"BHM-B-2",227,2.297
"BHM-B-2",228,2.374
"BHM-B-2",229,2.303
"BHM-B-2",230,2.362
"BHM-B-2",231,2.349
"BHM-B-2",232,2.308
"BHM-B-2",233,2.274
"BHM-B-2",234,2.256
"BHM-B-2",235,2.237
"BHM-B-2",236,2.221
"BHM-B-2",237,2.177
"BHM-B-2",238,2.169
"BHM-B-2",239,2.139
"BHM-B-2",240,2.118
"BHM-B-2",241,2.09
"BHM-B-2",242,2.07
"BHM-B-2",243,2.05
"BHM-B-2",244,2.02
"BHM-B-2",245,2.001
"BHM-B-2",246,1.976
"BHM-B-2",247,1.973
"BHM-B-2",248,1.954
"BHM-B-2",249,1.945
"BHM-B-2",250,1.929
"BHM-B-2",251,1.92
"BHM-B-2",252,1.904
"BHM-B-2",253,1.892
"BHM-B-2",254,1.882
"BHM-B-2",255,1.871
"BHM-B-2",256,1.857
"BHM-B-2",257,1.85
"BHM-B-2",258,1.836
"BHM-B-2",259,1.827
"BHM-B-2",260,1.814
"BHM-B-2",261,1.797
"BHM-B-2",262,1.787
"BHM-B-2",263,1.766
"BHM-B-2",264,1.756
"BHM-B-2",265,1.733
"BHM-B-2",266,1.717
"BHM-B-2",267,1.691
"BHM-B-2",268,1.67
"BHM-B-2",269,1.657
"BHM-B-2",270,1.631
"BHM-B-2",271,1.613
"BHM-B-2",272,1.586
"BHM-B-2",273,1.561
"BHM-B-2",274,1.537
"BHM-B-2",275,1.514
"BHM-B-2",276,1.491
"BHM-B-2",277,1.464
"BHM-B-2",278,1.438
"BHM-B-2",279,1.413
"BHM-B-2",280,1.387
"BHM-B-2",281,1.365
"BHM-B-2",282,1.341
"BHM-B-2",283,1.316
"BHM-B-2",284,1.296
"BHM-B-2",285,1.272
"BHM-B-2",286,1.249
"BHM-B-2",287,1.224
"BHM-B-2",288,1.204
"BHM-B-2",289,1.181
"BHM-B-2",290,1.16
"BHM-B-2",291,1.141
"BHM-B-2",292,1.123
"BHM-B-2",293,1.105
"BHM-B-2",294,1.088
"BHM-B-2",295,1.07
"BHM-B-2",296,1.054
"BHM-B-2",297,1.039
"BHM-B-2",298,1.023
"BHM-B-2",299,1.008
"BHM-B-2",300,0.992
"BHM-B-2",301,0.978
"BHM-B-2",302,0.964
"BHM-B-2",303,0.95
"BHM-B-2",304,0.935
"BHM-B-2",305,0.92
"BHM-B-2",306,0.909
"BHM-B-2",307,0.895
"BHM-B-2",308,0.883
"BHM-B-2",309,0.868
"BHM-B-2",310,0.853
"BHM-B-2",311,0.843
"BHM-B-2",312,0.83
"BHM-B-2",313,0.819
"BHM-B-2",314,0.805
"BHM-B-2",315,0.793
"BHM-B-2",316,0.781
"BHM-B-2",317,0.771
"BHM-B-2",318,0.759
"BHM-B-2",319,0.749
"BHM-B-2",320,0.738
"BHM-B-2",321,0.726
"BHM-B-2",322,0.716
"BHM-B-2",323,0.705
"BHM-B-2",324,0.694
"BHM-B-2",325,0.684
"BHM-B-2",326,0.674
"BHM-B-2",327,0.663
"BHM-B-2",328,0.654
"BHM-B-2",329,0.643
"BHM-B-2",330,0.632
"BHM-B-2",331,0.623
"BHM-B-2",332,0.613
"BHM-B-2",333,0.603
"BHM-B-2",334,0.592
"BHM-B-2",335,0.582
"BHM-B-2",336,0.573
"BHM-B-2",337,0.562
"BHM-B-2",338,0.552
"BHM-B-2",339,0.543
"BHM-B-2",340,0.535
"BHM-B-2",341,0.524
"BHM-B-2",342,0.514
"BHM-B-2",343,0.504
"BHM-B-2",344,0.495
"BHM-B-2",345,0.487
"BHM-B-2",346,0.478
"BHM-B-2",347,0.468
"BHM-B-2",348,0.459
"BHM-B-2",349,0.451
"BHM-B-2",350,0.441
"BHM-B-2",351,0.433
"BHM-B-2",352,0.424
"BHM-B-2",353,0.415
"BHM-B-2",354,0.407
"BHM-B-2",355,0.4
"BHM-B-2",356,0.392
"BHM-B-2",357,0.383
"BHM-B-2",358,0.376
"BHM-B-2",359,0.368
"BHM-B-2",360,0.359
"BHM-B-2",361,0.352
"BHM-B-2",362,0.346
"BHM-B-2",363,0.339
"BHM-B-2",364,0.331
"BHM-B-2",365,0.322
"BHM-B-2",366,0.315
"BHM-B-2",367,0.309
"BHM-B-2",368,0.302
"BHM-B-2",369,0.295
"BHM-B-2",370,0.29
"BHM-B-2",371,0.284
"BHM-B-2",372,0.278
"BHM-B-2",373,0.272
"BHM-B-2",374,0.267
"BHM-B-2",375,0.261
"BHM-B-2",376,0.256
"BHM-B-2",377,0.25
"BHM-B-2",378,0.245
"BHM-B-2",379,0.239
"BHM-B-2",380,0.234
"BHM-B-2",381,0.229
"BHM-B-2",382,0.224
"BHM-B-2",383,0.22
"BHM-B-2",384,0.215
"BHM-B-2",385,0.21
"BHM-B-2",386,0.206
"BHM-B-2",387,0.201
"BHM-B-2",388,0.197
"BHM-B-2",389,0.193
"BHM-B-2",390,0.189
"BHM-B-2",391,0.184
"BHM-B-2",392,0.18
"BHM-B-2",393,0.177
"BHM-B-2",394,0.173
"BHM-B-2",395,0.169
"BHM-B-2",396,0.166
"BHM-B-2",397,0.162
"BHM-B-2",398,0.159
"BHM-B-2",399,0.155
"BHM-B-2",400,0.152
"BHM-B-2",401,0.149
"BHM-B-2",402,0.146
"BHM-B-2",403,0.143
"BHM-B-2",404,0.14
"BHM-B-2",405,0.137
"BHM-B-2",406,0.134
"BHM-B-2",407,0.131
"BHM-B-2",408,0.129
"BHM-B-2",409,0.126
"BHM-B-2",410,0.123
"BHM-B-2",411,0.121
"BHM-B-2",412,0.118
"BHM-B-2",413,0.116
"BHM-B-2",414,0.114
"BHM-B-2",415,0.111
"BHM-B-2",416,0.109
"BHM-B-2",417,0.107
"BHM-B-2",418,0.105
"BHM-B-2",419,0.103
"BHM-B-2",420,0.101
"BHM-B-2",421,0.099
"BHM-B-2",422,0.097
"BHM-B-2",423,0.095
"BHM-B-2",424,0.093
"BHM-B-2",425,0.092
"BHM-B-2",426,0.09
"BHM-B-2",427,0.088
"BHM-B-2",428,0.087
"BHM-B-2",429,0.085
"BHM-B-2",430,0.084
"BHM-B-2",431,0.082
"BHM-B-2",432,0.081
"BHM-B-2",433,0.079
"BHM-B-2",434,0.078
"BHM-B-2",435,0.077
"BHM-B-2",436,0.075
"BHM-B-2",437,0.074
"BHM-B-2",438,0.073
"BHM-B-2",439,0.071
"BHM-B-2",440,0.07
"BHM-B-2",441,0.069
"BHM-B-2",442,0.068
"BHM-B-2",443,0.067
"BHM-B-2",444,0.066
"BHM-B-2",445,0.064
"BHM-B-2",446,0.063
"BHM-B-2",447,0.062
"BHM-B-2",448,0.061
"BHM-B-2",449,0.06
"BHM-B-2",450,0.059
"BHM-B-2",451,0.059
"BHM-B-2",452,0.058
"BHM-B-2",453,0.057
"BHM-B-2",454,0.056
"BHM-B-2",455,0.055
"BHM-B-2",456,0.054
"BHM-B-2",457,0.053
"BHM-B-2",458,0.053
"BHM-B-2",459,0.052
"BHM-B-2",460,0.051
"BHM-B-2",461,0.05
"BHM-B-2",462,0.049
"BHM-B-2",463,0.049
"BHM-B-2",464,0.048
"BHM-B-2",465,0.047
"BHM-B-2",466,0.047
"BHM-B-2",467,0.046
"BHM-B-2",468,0.045
"BHM-B-2",469,0.045
"BHM-B-2",470,0.044
"BHM-B-2",471,0.043
"BHM-B-2",472,0.043
"BHM-B-2",473,0.042
"BHM-B-2",474,0.042
"BHM-B-2",475,0.041
"BHM-B-2",476,0.04
"BHM-B-2",477,0.04
"BHM-B-2",478,0.039
"BHM-B-2",479,0.039
"BHM-B-2",480,0.038
"BHM-B-2",481,0.038
"BHM-B-2",482,0.037
"BHM-B-2",483,0.036
"BHM-B-2",484,0.036
"BHM-B-2",485,0.036
"BHM-B-2",486,0.035
"BHM-B-2",487,0.035
"BHM-B-2",488,0.034
"BHM-B-2",489,0.034
"BHM-B-2",490,0.033
"BHM-B-2",491,0.033
"BHM-B-2",492,0.032
"BHM-B-2",493,0.032
"BHM-B-2",494,0.031
"BHM-B-2",495,0.031
"BHM-B-2",496,0.031
"BHM-B-2",497,0.03
"BHM-B-2",498,0.03
"BHM-B-2",499,0.029
"BHM-B-2",500,0.029
"BHM-B-2",501,0.029
"BHM-B-2",502,0.028
"BHM-B-2",503,0.028
"BHM-B-2",504,0.028
"BHM-B-2",505,0.027
"BHM-B-2",506,0.027
"BHM-B-2",507,0.026
"BHM-B-2",508,0.026
"BHM-B-2",509,0.026
"BHM-B-2",510,0.025
"BHM-B-2",511,0.025
"BHM-B-2",512,0.025
"BHM-B-2",513,0.025
"BHM-B-2",514,0.024
"BHM-B-2",515,0.024
"BHM-B-2",516,0.024
"BHM-B-2",517,0.023
"BHM-B-2",518,0.023
"BHM-B-2",519,0.023
"BHM-B-2",520,0.022
"BHM-B-2",521,0.022
"BHM-B-2",522,0.022
"BHM-B-2",523,0.022
"BHM-B-2",524,0.021
"BHM-B-2",525,0.021
"BHM-B-2",526,0.021
"BHM-B-2",527,0.021
"BHM-B-2",528,0.02
"BHM-B-2",529,0.02
"BHM-B-2",530,0.02
"BHM-B-2",531,0.02
"BHM-B-2",532,0.02
"BHM-B-2",533,0.019
"BHM-B-2",534,0.019
"BHM-B-2",535,0.019
"BHM-B-2",536,0.019
"BHM-B-2",537,0.019
"BHM-B-2",538,0.018
"BHM-B-2",539,0.018
"BHM-B-2",540,0.018
"BHM-B-2",541,0.018
"BHM-B-2",542,0.018
"BHM-B-2",543,0.017
"BHM-B-2",544,0.017
"BHM-B-2",545,0.017
"BHM-B-2",546,0.017
"BHM-B-2",547,0.017
"BHM-B-2",548,0.016
"BHM-B-2",549,0.016
"BHM-B-2",550,0.016
"BHM-B-2",551,0.016
"BHM-B-2",552,0.016
"BHM-B-2",553,0.016
"BHM-B-2",554,0.015
"BHM-B-2",555,0.015
"BHM-B-2",556,0.015
"BHM-B-2",557,0.015
"BHM-B-2",558,0.015
"BHM-B-2",559,0.015
"BHM-B-2",560,0.014
"BHM-B-2",561,0.014
"BHM-B-2",562,0.014
"BHM-B-2",563,0.014
"BHM-B-2",564,0.014
"BHM-B-2",565,0.014
"BHM-B-2",566,0.014
"BHM-B-2",567,0.014
"BHM-B-2",568,0.013
"BHM-B-2",569,0.013
"BHM-B-2",570,0.013
"BHM-B-2",571,0.013
"BHM-B-2",572,0.013
"BHM-B-2",573,0.013
"BHM-B-2",574,0.013
"BHM-B-2",575,0.013
"BHM-B-2",576,0.012
"BHM-B-2",577,0.012
"BHM-B-2",578,0.012
"BHM-B-2",579,0.012
"BHM-B-2",580,0.012
"BHM-B-2",581,0.012
"BHM-B-2",582,0.012
"BHM-B-2",583,0.012
"BHM-B-2",584,0.012
"BHM-B-2",585,0.012
"BHM-B-2",586,0.011
"BHM-B-2",587,0.011
"BHM-B-2",588,0.011
"BHM-B-2",589,0.011
"BHM-B-2",590,0.011
"BHM-B-2",591,0.011
"BHM-B-2",592,0.011
"BHM-B-2",593,0.011
"BHM-B-2",594,0.011
"BHM-B-2",595,0.011
"BHM-B-2",596,0.011
"BHM-B-2",597,0.011
"BHM-B-2",598,0.011
"BHM-B-2",599,0.01
"BHM-B-2",600,0.01
"BHM-B-2",601,0.01
"BHM-B-2",602,0.01
"BHM-B-2",603,0.01
"BHM-B-2",604,0.01
"BHM-B-2",605,0.01
"BHM-B-2",606,0.01
"BHM-B-2",607,0.01
"BHM-B-2",608,0.01
"BHM-B-2",609,0.01
"BHM-B-2",610,0.01
"BHM-B-2",611,0.01
"BHM-B-2",612,0.01
"BHM-B-2",613,0.01
"BHM-B-2",614,0.01
"BHM-B-2",615,0.01
"BHM-B-2",616,0.01
"BHM-B-2",617,0.01
"BHM-B-2",618,0.01
"BHM-B-2",619,0.009
"BHM-B-2",620,0.009
"BHM-B-2",621,0.009
"BHM-B-2",622,0.009
"BHM-B-2",623,0.009
"BHM-B-2",624,0.009
"BHM-B-2",625,0.009
"BHM-B-2",626,0.009
"BHM-B-2",627,0.009
"BHM-B-2",628,0.009
"BHM-B-2",629,0.009
"BHM-B-2",630,0.009
"BHM-B-2",631,0.009
"BHM-B-2",632,0.009
"BHM-B-2",633,0.009
"BHM-B-2",634,0.009
"BHM-B-2",635,0.009
"BHM-B-2",636,0.009
"BHM-B-2",637,0.009
"BHM-B-2",638,0.009
"BHM-B-2",639,0.009
"BHM-B-2",640,0.009
"BHM-B-2",641,0.009
"BHM-B-2",642,0.008
"BHM-B-2",643,0.008
"BHM-B-2",644,0.008
"BHM-B-2",645,0.008
"BHM-B-2",646,0.008
"BHM-B-2",647,0.008
"BHM-B-2",648,0.008
"BHM-B-2",649,0.008
"BHM-B-2",650,0.008
"BHM-B-2",651,0.008
"BHM-B-2",652,0.008
"BHM-B-2",653,0.008
"BHM-B-2",654,0.008
"BHM-B-2",655,0.008
"BHM-B-2",656,0.008
"BHM-B-2",657,0.008
"BHM-B-2",658,0.008
"BHM-B-2",659,0.008
"BHM-B-2",660,0.007
"BHM-B-2",661,0.007
"BHM-B-2",662,0.007
"BHM-B-2",663,0.007
"BHM-B-2",664,0.007
"BHM-B-2",665,0.007
"BHM-B-2",666,0.007
"BHM-B-2",667,0.007
"BHM-B-2",668,0.007
"BHM-B-2",669,0.007
"BHM-B-2",670,0.007
"BHM-B-2",671,0.007
"BHM-B-2",672,0.006
"BHM-B-2",673,0.006
"BHM-B-2",674,0.006
"BHM-B-2",675,0.006
"BHM-B-2",676,0.006
"BHM-B-2",677,0.006
"BHM-B-2",678,0.006
"BHM-B-2",679,0.006
"BHM-B-2",680,0.006
"BHM-B-2",681,0.006
"BHM-B-2",682,0.006
"BHM-B-2",683,0.006
"BHM-B-2",684,0.005
"BHM-B-2",685,0.005
"BHM-B-2",686,0.005
"BHM-B-2",687,0.005
"BHM-B-2",688,0.005
"BHM-B-2",689,0.005
"BHM-B-2",690,0.005
"BHM-B-2",691,0.005
"BHM-B-2",692,0.005
"BHM-B-2",693,0.005
"BHM-B-2",694,0.005
"BHM-B-2",695,0.005
"BHM-B-2",696,0.005
"BHM-B-2",697,0.005
"BHM-B-2",698,0.004
"BHM-B-2",699,0.004
"BHM-B-2",700,0.004
"BHM-B-2",701,0.004
"BHM-B-2",702,0.004
"BHM-B-2",703,0.004
"BHM-B-2",704,0.004
"BHM-B-2",705,0.004
"BHM-B-2",706,0.004
"BHM-B-2",707,0.004
"BHM-B-2",708,0.004
"BHM-B-2",709,0.004
"BHM-B-2",710,0.004
"BHM-B-2",711,0.004
"BHM-B-2",712,0.004
"BHM-B-2",713,0.004
"BHM-B-2",714,0.004
"BHM-B-2",715,0.003
"BHM-B-2",716,0.003
"BHM-B-2",717,0.004
"BHM-B-2",718,0.004
"BHM-B-2",719,0.003
"BHM-B-2",720,0.004
"BHM-B-2",721,0.003
"BHM-B-2",722,0.003
"BHM-B-2",723,0.003
"BHM-B-2",724,0.003
"BHM-B-2",725,0.003
"BHM-B-2",726,0.003
"BHM-B-2",727,0.003
"BHM-B-2",728,0.003
"BHM-B-2",729,0.003
"BHM-B-2",730,0.003
"BHM-B-2",731,0.003
"BHM-B-2",732,0.003
"BHM-B-2",733,0.003
"BHM-B-2",734,0.003
"BHM-B-2",735,0.003
"BHM-B-2",736,0.003
"BHM-B-2",737,0.003
"BHM-B-2",738,0.003
"BHM-B-2",739,0.003
"BHM-B-2",740,0.003
"BHM-B-2",741,0.003
"BHM-B-2",742,0.003
"BHM-B-2",743,0.003
"BHM-B-2",744,0.003
"BHM-B-2",745,0.003
"BHM-B-2",746,0.003
"BHM-B-2",747,0.003
"BHM-B-2",748,0.002
"BHM-B-2",749,0.002
"BHM-B-2",750,0.002
"BHM-B-2",751,0.002
"BHM-B-2",752,0.002
"BHM-B-2",753,0.002
"BHM-B-2",754,0.002
"BHM-B-2",755,0.002
"BHM-B-2",756,0.002
"BHM-B-2",757,0.002
"BHM-B-2",758,0.002
"BHM-B-2",759,0.002
"BHM-B-2",760,0.002
"BHM-B-2",761,0.002
"BHM-B-2",762,0.002
"BHM-B-2",763,0.002
"BHM-B-2",764,0.002
"BHM-B-2",765,0.002
"BHM-B-2",766,0.002
"BHM-B-2",767,0.002
"BHM-B-2",768,0.002
"BHM-B-2",769,0.002
"BHM-B-2",770,0.002
"BHM-B-2",771,0.002
"BHM-B-2",772,0.002
"BHM-B-2",773,0.002
"BHM-B-2",774,0.002
"BHM-B-2",775,0.002
"BHM-B-2",776,0.002
"BHM-B-2",777,0.002
"BHM-B-2",778,0.002
"BHM-B-2",779,0.002
"BHM-B-2",780,0.002
"BHM-B-2",781,0.002
"BHM-B-2",782,0.002
"BHM-B-2",783,0.002
"BHM-B-2",784,0.002
"BHM-B-2",785,0.002
"BHM-B-2",786,0.002
"BHM-B-2",787,0.002
"BHM-B-2",788,0.002
"BHM-B-2",789,0.002
"BHM-B-2",790,0.002
"BHM-B-2",791,0.002
"BHM-B-2",792,0.002
"BHM-B-2",793,0.002
"BHM-B-2",794,0.002
"BHM-B-2",795,0.002
"BHM-B-2",796,0.002
"BHM-B-2",797,0.002
"BHM-B-2",798,0.002
"BHM-B-2",799,0.002
"BHM-B-2",800,0.002
"BHM-B-3",220,3.019
"BHM-B-3",221,2.526
"BHM-B-3",222,2.933
"BHM-B-3",223,3.206
"BHM-B-3",224,3.353
"BHM-B-3",225,3.345
"BHM-B-3",226,3.65
"BHM-B-3",227,3.733
"BHM-B-3",228,3.343
"BHM-B-3",229,3.493
"BHM-B-3",230,3.651
"BHM-B-3",231,3.583
"BHM-B-3",232,3.646
"BHM-B-3",233,3.854
"BHM-B-3",234,3.71
"BHM-B-3",235,3.685
"BHM-B-3",236,3.61
"BHM-B-3",237,3.854
"BHM-B-3",238,3.919
"BHM-B-3",239,3.719
"BHM-B-3",240,3.889
"BHM-B-3",241,3.895
"BHM-B-3",242,3.968
"BHM-B-3",243,3.821
"BHM-B-3",244,3.925
"BHM-B-3",245,3.813
"BHM-B-3",246,3.748
"BHM-B-3",247,3.653
"BHM-B-3",248,3.904
"BHM-B-3",249,3.851
"BHM-B-3",250,3.867
"BHM-B-3",251,3.683
"BHM-B-3",252,3.822
"BHM-B-3",253,3.823
"BHM-B-3",254,3.867
"BHM-B-3",255,3.882
"BHM-B-3",256,3.778
"BHM-B-3",257,3.883
"BHM-B-3",258,3.807
"BHM-B-3",259,3.644
"BHM-B-3",260,3.881
"BHM-B-3",261,3.679
"BHM-B-3",262,3.599
"BHM-B-3",263,3.61
"BHM-B-3",264,3.785
"BHM-B-3",265,3.682
"BHM-B-3",266,3.676
"BHM-B-3",267,3.749
"BHM-B-3",268,3.732
"BHM-B-3",269,3.509
"BHM-B-3",270,3.537
"BHM-B-3",271,3.582
"BHM-B-3",272,3.8
"BHM-B-3",273,3.715
"BHM-B-3",274,3.926
"BHM-B-3",275,3.51
"BHM-B-3",276,3.377
"BHM-B-3",277,3.44
"BHM-B-3",278,3.688
"BHM-B-3",279,3.511
"BHM-B-3",280,3.571
"BHM-B-3",281,3.572
"BHM-B-3",282,3.239
"BHM-B-3",283,3.215
"BHM-B-3",284,3.49
"BHM-B-3",285,3.257
"BHM-B-3",286,3.331
"BHM-B-3",287,3.231
"BHM-B-3",288,3.339
"BHM-B-3",289,3.211
"BHM-B-3",290,3.307
"BHM-B-3",291,3.194
"BHM-B-3",292,3.154
"BHM-B-3",293,2.995
"BHM-B-3",294,2.951
"BHM-B-3",295,3.012
"BHM-B-3",296,2.939
"BHM-B-3",297,2.927
"BHM-B-3",298,2.959
"BHM-B-3",299,2.895
"BHM-B-3",300,2.847
"BHM-B-3",301,2.697
"BHM-B-3",302,2.781
"BHM-B-3",303,2.687
"BHM-B-3",304,2.725
